Order_ID,Distributor_ID,Product_ID,Order_Date,Quantity_Ordered,Discount%_Applied,Unit_Price
B2B004286,D0100,P0037,18-05-2023,65,0.08,146.5192
B2B004287,D0002,P0034,03-01-2023,48,0.01,470.2005
B2B004288,D0012,P0014,01-02-2024,22,0.02,111.769
B2B004289,D0056,P0031,08-11-2023,35,0.16,258.468
B2B004290,D0028,P0023,27-02-2024,48,0.12,134.772
B2B004291,D0077,P0014,09-02-2024,66,0.17,94.6615
B2B004292,D0007,P0026,22-07-2023,92,0.11,351.3186
B2B004293,D0053,P0004,02-08-2023,15,0.03,294.2398
B2B004294,D0044,P0040,01-11-2023,56,0.11,200.8463
B2B004295,D0013,P0009,12-03-2024,42,0.06,286.277
B2B004296,D0089,P0043,06-09-2023,50,0.17,22.2855
B2B004297,D0004,P0007,14-05-2023,13,0.18,31.5372
B2B004298,D0045,P0041,22-01-2023,13,0.1,62.82
B2B004299,D0098,P0005,08-04-2023,41,0.02,84.721
B2B004300,D0009,P0006,22-03-2024,28,0.14,74.3384
B2B004301,D0086,P0022,18-02-2024,53,0.06,73.649
B2B004302,D0060,P0039,16-05-2023,24,0.15,293.4795
B2B004303,D0084,P0017,15-03-2023,67,0.03,154.3076
B2B004304,D0030,P0002,29-04-2023,73,0.2,380.68
B2B004305,D0048,P0029,04-04-2023,23,0.03,291.2716
B2B004306,D0006,P0021,07-04-2024,97,0.01,306.7119
B2B004307,D0076,P0003,31-05-2023,71,0.12,324.4384
B2B004308,D0067,P0048,13-02-2023,20,0.16,222.4572
B2B004309,D0049,P0041,30-04-2024,64,0.11,62.122
B2B004310,D0015,P0043,11-03-2024,25,0.05,25.5075
B2B004311,D0027,P0046,25-03-2023,10,0.04,321.2544
B2B004312,D0003,P0022,04-12-2023,87,0.04,75.216
B2B004313,D0095,P0046,31-03-2024,72,0.19,271.0584
B2B004314,D0047,P0029,17-06-2023,66,0.05,285.266
B2B004315,D0034,P0021,23-03-2023,51,0.2,247.848
B2B004316,D0084,P0040,18-04-2024,21,0.09,205.3597
B2B004317,D0062,P0017,04-01-2023,13,0.07,147.9444
B2B004318,D0097,P0001,12-11-2023,15,0.08,178.0384
B2B004319,D0031,P0009,22-09-2023,55,0.13,264.9585
B2B004320,D0078,P0044,28-04-2024,35,0.13,396.3459
B2B004321,D0081,P0050,22-07-2023,71,0.19,81.4698
B2B004322,D0028,P0009,19-03-2024,56,0.12,268.004
B2B004323,D0036,P0050,07-11-2023,63,0.11,89.5162
B2B004324,D0092,P0042,27-02-2024,93,0.09,229.9024
B2B004325,D0083,P0028,03-02-2024,59,0.19,212.1957
B2B004326,D0068,P0004,09-01-2024,24,0.01,300.3066
B2B004327,D0096,P0031,11-02-2024,96,0.02,301.546
B2B004328,D0098,P0009,26-12-2023,74,0.14,261.913
B2B004329,D0019,P0004,09-04-2024,70,0.13,263.9058
B2B004330,D0091,P0024,17-05-2024,94,0.18,155.4064
B2B004331,D0026,P0014,01-01-2024,13,0.11,101.5045
B2B004332,D0064,P0006,05-08-2023,30,0.02,84.7112
B2B004333,D0070,P0032,26-01-2023,15,0.02,91.6888
B2B004334,D0059,P0023,05-06-2023,74,0.02,150.087
B2B004335,D0060,P0008,10-02-2024,75,0.02,425.7414
B2B004336,D0082,P0034,09-04-2024,63,0.03,460.7015
B2B004337,D0061,P0027,06-01-2024,42,0.03,104.6048
B2B004338,D0036,P0047,11-09-2023,53,0.06,152.9756
B2B004339,D0031,P0002,07-10-2023,37,0.06,447.299
B2B004340,D0010,P0018,06-06-2024,74,0.14,229.7318
B2B004341,D0040,P0019,19-02-2024,70,0.15,188.4025
B2B004342,D0044,P0045,20-12-2023,75,0.03,132.696
B2B004343,D0047,P0012,01-09-2023,55,0.18,397.9132
B2B004344,D0028,P0045,17-06-2023,23,0.15,116.28
B2B004345,D0048,P0006,14-03-2023,15,0.08,79.5248
B2B004346,D0016,P0032,20-03-2023,52,0.17,77.6548
B2B004347,D0100,P0028,06-02-2023,52,0.03,254.1109
B2B004348,D0063,P0040,09-05-2024,71,0.18,185.0494
B2B004349,D0047,P0004,07-05-2023,15,0.11,269.9726
B2B004350,D0029,P0047,14-01-2024,12,0.05,154.603
B2B004351,D0094,P0019,16-06-2024,99,0.13,192.8355
B2B004352,D0026,P0017,08-09-2023,65,0.05,151.126
B2B004353,D0029,P0027,14-03-2023,44,0.15,91.664
B2B004354,D0022,P0031,04-02-2024,12,0.13,267.699
B2B004355,D0063,P0018,28-09-2023,69,0.09,243.0883
B2B004356,D0045,P0009,15-01-2023,66,0.03,295.4135
B2B004357,D0085,P0018,12-06-2023,50,0.15,227.0605
B2B004358,D0068,P0034,31-05-2023,16,0.05,451.2025
B2B004359,D0076,P0033,10-05-2023,47,0.07,38.9484
B2B004360,D0055,P0036,03-03-2023,55,0.07,377.6823
B2B004361,D0073,P0036,27-03-2024,30,0.07,377.6823
B2B004362,D0089,P0028,15-10-2023,18,0.16,220.0548
B2B004363,D0099,P0025,15-03-2024,85,0.13,203.1189
B2B004364,D0064,P0041,17-04-2024,53,0.13,60.726
B2B004365,D0026,P0032,19-02-2024,14,0.18,76.7192
B2B004366,D0082,P0007,09-04-2024,66,0,38.46
B2B004367,D0060,P0013,20-10-2023,54,0.05,397.005
B2B004368,D0006,P0038,20-01-2023,50,0.03,56.1242
B2B004369,D0041,P0017,28-03-2024,83,0.17,132.0364
B2B004370,D0073,P0040,07-08-2023,77,0.13,196.3329
B2B004371,D0027,P0020,26-04-2023,56,0.02,149.646
B2B004372,D0006,P0003,13-06-2023,59,0.03,357.6196
B2B004373,D0017,P0033,19-07-2023,41,0.03,40.6236
B2B004374,D0064,P0044,26-03-2024,15,0.1,410.013
B2B004375,D0012,P0009,17-06-2023,89,0.04,292.368
B2B004376,D0074,P0001,14-01-2024,71,0.2,154.816
B2B004377,D0037,P0029,17-06-2024,76,0.18,246.2296
B2B004378,D0061,P0032,05-05-2023,52,0.15,79.526
B2B004379,D0063,P0039,20-03-2024,27,0.04,331.4592
B2B004380,D0097,P0039,05-12-2023,41,0.17,286.5741
B2B004381,D0085,P0012,09-02-2023,66,0.13,422.1762
B2B004382,D0070,P0031,24-03-2023,22,0.14,264.622
B2B004383,D0061,P0002,09-03-2024,63,0.2,380.68
B2B004384,D0026,P0015,21-06-2023,52,0.18,81.2538
B2B004385,D0011,P0036,29-07-2023,52,0.16,341.1324
B2B004386,D0068,P0006,21-01-2023,24,0.19,70.0164
B2B004387,D0006,P0016,09-01-2023,58,0.11,88.8843
B2B004388,D0046,P0037,29-03-2023,64,0.06,149.7044
B2B004389,D0045,P0050,25-10-2023,41,0.08,92.5336
B2B004390,D0079,P0004,23-01-2023,17,0.05,288.173
B2B004391,D0027,P0050,02-04-2023,96,0.17,83.4814
B2B004392,D0075,P0007,17-01-2023,36,0.11,34.2294
B2B004393,D0018,P0030,06-07-2023,80,0.1,29.484
B2B004394,D0052,P0050,29-06-2023,94,0.15,85.493
B2B004395,D0014,P0033,31-01-2024,41,0.15,35.598
B2B004396,D0072,P0033,07-10-2023,47,0.17,34.7604
B2B004397,D0070,P0015,09-01-2024,31,0.02,97.1082
B2B004398,D0001,P0045,18-06-2023,49,0.06,128.592
B2B004399,D0074,P0024,22-04-2023,77,0.16,159.1968
B2B004400,D0075,P0030,26-11-2023,73,0.12,28.8288
B2B004401,D0081,P0041,15-01-2023,67,0.19,56.538
B2B004402,D0037,P0025,11-08-2023,75,0.06,219.4618
B2B004403,D0047,P0006,15-10-2023,83,0.12,76.0672
B2B004404,D0047,P0028,19-04-2024,28,0.07,243.6321
B2B004405,D0062,P0005,27-08-2023,70,0.15,73.4825
B2B004406,D0069,P0013,01-06-2023,94,0.05,397.005
B2B004407,D0056,P0006,03-03-2024,41,0.02,84.7112
B2B004408,D0067,P0031,27-02-2023,72,0.02,301.546
B2B004409,D0049,P0016,10-07-2023,39,0.07,92.8791
B2B004410,D0004,P0008,17-01-2023,65,0,434.43
B2B004411,D0021,P0003,08-02-2024,28,0.1,331.812
B2B004412,D0090,P0006,13-05-2024,96,0.01,85.5756
B2B004413,D0002,P0035,24-02-2024,53,0.15,410.686
B2B004414,D0028,P0046,30-05-2024,33,0.15,284.444
B2B004415,D0044,P0031,03-08-2023,68,0.07,286.161
B2B004416,D0070,P0040,05-05-2024,41,0.13,196.3329
B2B004417,D0039,P0034,01-10-2023,33,0.01,470.2005
B2B004418,D0021,P0006,27-07-2023,53,0.1,77.796
B2B004419,D0012,P0042,30-05-2024,81,0.08,232.4288
B2B004420,D0040,P0009,20-08-2023,65,0,304.55
B2B004421,D0084,P0028,11-05-2023,50,0.13,227.9139
B2B004422,D0090,P0027,14-05-2024,65,0.07,100.2912
B2B004423,D0068,P0035,10-08-2023,94,0.06,454.1704
B2B004424,D0081,P0005,29-03-2023,75,0.08,79.534
B2B004425,D0071,P0017,27-02-2024,19,0.06,149.5352
B2B004426,D0073,P0007,13-03-2023,92,0.18,31.5372
B2B004427,D0016,P0005,18-01-2024,26,0.11,76.9405
B2B004428,D0064,P0006,14-11-2023,91,0.04,82.9824
B2B004429,D0094,P0041,13-11-2023,33,0.09,63.518
B2B004430,D0063,P0030,12-06-2023,85,0.01,32.4324
B2B004431,D0099,P0008,21-01-2023,11,0.04,417.0528
B2B004432,D0022,P0001,16-12-2023,64,0.05,183.844
B2B004433,D0045,P0047,17-10-2023,49,0.07,151.3482
B2B004434,D0007,P0049,05-01-2024,46,0.16,233.4276
B2B004435,D0030,P0031,27-03-2023,20,0.13,267.699
B2B004436,D0052,P0029,17-10-2023,26,0.1,270.252
B2B004437,D0084,P0006,11-04-2023,82,0.18,70.8808
B2B004438,D0045,P0034,09-06-2023,85,0.12,417.956
B2B004439,D0019,P0038,18-02-2024,89,0.03,56.1242
B2B004440,D0092,P0018,02-04-2024,26,0.12,235.0744
B2B004441,D0005,P0041,16-01-2023,93,0.01,69.102
B2B004442,D0033,P0037,27-01-2024,38,0.01,157.6674
B2B004443,D0090,P0024,01-05-2023,35,0.13,164.8824
B2B004444,D0071,P0036,27-05-2024,90,0.09,369.5601
B2B004445,D0018,P0050,31-01-2024,10,0.16,84.4872
B2B004446,D0019,P0022,25-11-2023,95,0.06,73.649
B2B004447,D0088,P0005,14-03-2024,67,0.1,77.805
B2B004448,D0047,P0011,28-04-2024,74,0.15,17.0765
B2B004449,D0029,P0042,15-01-2023,83,0.07,234.9552
B2B004450,D0018,P0020,03-07-2023,68,0.08,140.484
B2B004451,D0076,P0038,27-03-2023,50,0.12,50.9168
B2B004452,D0096,P0027,28-09-2023,33,0.1,97.056
B2B004453,D0090,P0041,20-11-2023,20,0.18,57.236
B2B004454,D0019,P0040,25-06-2024,98,0.11,200.8463
B2B004455,D0036,P0004,14-02-2023,42,0.14,260.8724
B2B004456,D0017,P0035,04-11-2023,10,0.05,459.002
B2B004457,D0002,P0036,07-02-2024,61,0.15,345.1935
B2B004458,D0041,P0041,29-05-2023,18,0.18,57.236
B2B004459,D0001,P0026,18-01-2023,42,0.04,378.9504
B2B004460,D0027,P0013,27-05-2024,44,0.12,367.752
B2B004461,D0023,P0006,16-07-2023,87,0.06,81.2536
B2B004462,D0051,P0048,26-03-2024,38,0.17,219.8089
B2B004463,D0023,P0028,13-08-2023,22,0.07,243.6321
B2B004464,D0030,P0017,19-09-2023,74,0.03,154.3076
B2B004465,D0002,P0002,13-04-2023,64,0.19,385.4385
B2B004466,D0099,P0047,27-09-2023,39,0.11,144.8386
B2B004467,D0076,P0004,16-04-2023,43,0.01,300.3066
B2B004468,D0014,P0013,25-05-2024,25,0.02,409.542
B2B004469,D0075,P0010,20-06-2024,50,0.02,349.8208
B2B004470,D0010,P0008,18-12-2023,96,0.04,417.0528
B2B004471,D0082,P0004,27-05-2024,70,0.09,276.0394
B2B004472,D0041,P0050,21-01-2023,80,0.07,93.5394
B2B004473,D0054,P0016,27-04-2024,32,0.17,82.8921
B2B004474,D0045,P0022,09-04-2023,80,0.11,69.7315
B2B004475,D0009,P0018,10-01-2024,88,0.19,216.3753
B2B004476,D0037,P0035,06-10-2023,81,0,483.16
B2B004477,D0044,P0014,27-12-2023,57,0.05,108.3475
B2B004478,D0076,P0032,24-10-2023,52,0.09,85.1396
B2B004479,D0081,P0007,06-12-2023,45,0.15,32.691
B2B004480,D0015,P0013,27-08-2023,23,0.1,376.11
B2B004481,D0084,P0025,26-02-2023,76,0.18,191.4454
B2B004482,D0057,P0021,20-06-2024,68,0.09,281.9271
B2B004483,D0049,P0049,22-02-2023,15,0.09,252.8799
B2B004484,D0040,P0043,20-02-2024,60,0.11,23.8965
B2B004485,D0023,P0049,20-05-2024,57,0.1,250.101
B2B004486,D0065,P0044,13-02-2023,20,0.06,428.2358
B2B004487,D0020,P0047,05-01-2023,44,0.03,157.8578
B2B004488,D0005,P0006,17-10-2023,97,0.2,69.152
B2B004489,D0008,P0036,11-04-2024,73,0.03,393.9267
B2B004490,D0038,P0023,27-11-2023,88,0.03,148.5555
B2B004491,D0073,P0015,26-10-2023,65,0.03,96.1173
B2B004492,D0001,P0011,18-01-2024,95,0.1,18.081
B2B004493,D0073,P0047,30-12-2023,82,0.07,151.3482
B2B004494,D0074,P0013,06-12-2023,74,0.19,338.499
B2B004495,D0046,P0022,30-06-2024,45,0.11,69.7315
B2B004496,D0038,P0040,10-02-2024,73,0.16,189.5628
B2B004497,D0026,P0009,19-03-2023,18,0.14,261.913
B2B004498,D0063,P0025,15-01-2023,45,0.17,193.7801
B2B004499,D0049,P0039,15-03-2023,84,0.06,324.5538
B2B004500,D0027,P0049,13-03-2024,80,0.14,238.9854
B2B004501,D0054,P0048,27-01-2024,46,0.06,248.9402
B2B004502,D0091,P0037,15-08-2023,29,0.14,136.9636
B2B004503,D0037,P0009,29-12-2023,89,0.06,286.277
B2B004504,D0059,P0025,20-01-2024,34,0.1,210.123
B2B004505,D0037,P0039,31-05-2024,94,0.08,317.6484
B2B004506,D0041,P0009,02-05-2024,67,0.04,292.368
B2B004507,D0011,P0032,20-03-2023,12,0.08,86.0752
B2B004508,D0044,P0033,02-03-2024,26,0.16,35.1792
B2B004509,D0063,P0033,24-06-2023,33,0.18,34.3416
B2B004510,D0086,P0013,26-06-2024,13,0.09,380.289
B2B004511,D0040,P0013,05-02-2023,15,0.13,363.573
B2B004512,D0100,P0025,27-05-2023,36,0.18,191.4454
B2B004513,D0064,P0046,24-01-2023,36,0.14,287.7904
B2B004514,D0087,P0003,15-05-2024,55,0,368.68
B2B004515,D0091,P0046,16-12-2023,56,0.11,297.8296
B2B004516,D0091,P0023,08-04-2023,15,0.13,133.2405
B2B004517,D0041,P0036,10-06-2023,19,0.09,369.5601
B2B004518,D0025,P0007,26-02-2023,38,0.02,37.6908
B2B004519,D0043,P0007,14-01-2024,72,0.12,33.8448
B2B004520,D0088,P0024,17-03-2023,72,0.13,164.8824
B2B004521,D0044,P0040,01-04-2023,81,0.16,189.5628
B2B004522,D0023,P0018,16-06-2023,54,0.06,251.1022
B2B004523,D0082,P0014,25-01-2024,40,0.06,107.207
B2B004524,D0029,P0042,23-04-2023,46,0.15,214.744
B2B004525,D0081,P0006,10-04-2024,71,0.08,79.5248
B2B004526,D0070,P0048,22-01-2023,70,0.11,235.6987
B2B004527,D0008,P0033,13-08-2023,87,0.05,39.786
B2B004528,D0068,P0011,26-03-2023,48,0.14,17.2774
B2B004529,D0078,P0021,28-01-2023,98,0.19,250.9461
B2B004530,D0014,P0034,25-04-2023,22,0.13,413.2065
B2B004531,D0052,P0006,14-08-2023,15,0.03,83.8468
B2B004532,D0098,P0045,23-02-2023,88,0.02,134.064
B2B004533,D0091,P0044,12-10-2023,28,0.19,369.0117
B2B004534,D0001,P0035,18-03-2023,29,0.12,425.1808
B2B004535,D0042,P0036,22-01-2023,21,0.19,328.9491
B2B004536,D0006,P0025,09-06-2023,86,0.08,214.7924
B2B004537,D0093,P0005,03-10-2023,84,0.13,75.2115
B2B004538,D0039,P0031,26-04-2024,21,0.19,249.237
B2B004539,D0088,P0029,09-06-2023,17,0.15,255.238
B2B004540,D0001,P0047,06-09-2023,53,0.12,143.2112
B2B004541,D0008,P0039,02-07-2023,21,0.17,286.5741
B2B004542,D0037,P0010,28-08-2023,78,0.12,314.1248
B2B004543,D0039,P0020,13-02-2023,54,0.05,145.065
B2B004544,D0013,P0047,11-06-2023,48,0.07,151.3482
B2B004545,D0097,P0032,22-03-2024,69,0.06,87.9464
B2B004546,D0094,P0028,20-04-2024,70,0.08,241.0124
B2B004547,D0087,P0048,13-04-2024,26,0.02,259.5334
B2B004548,D0089,P0034,24-04-2023,95,0.13,413.2065
B2B004549,D0086,P0017,09-12-2023,86,0.17,132.0364
B2B004550,D0050,P0010,11-03-2023,71,0.01,353.3904
B2B004551,D0056,P0035,11-10-2023,54,0.18,396.1912
B2B004552,D0055,P0012,15-04-2024,15,0.01,480.4074
B2B004553,D0098,P0036,25-05-2023,21,0.09,369.5601
B2B004554,D0002,P0015,14-10-2023,72,0.17,82.2447
B2B004555,D0030,P0042,02-01-2024,59,0.14,217.2704
B2B004556,D0052,P0032,23-01-2024,52,0.14,80.4616
B2B004557,D0047,P0033,19-06-2023,61,0.02,41.0424
B2B004558,D0022,P0045,03-09-2023,75,0.12,120.384
B2B004559,D0004,P0035,20-11-2023,37,0,483.16
B2B004560,D0075,P0014,23-02-2024,51,0.04,109.488
B2B004561,D0084,P0017,26-03-2023,73,0.17,132.0364
B2B004562,D0012,P0034,13-04-2023,95,0.09,432.2045
B2B004563,D0028,P0050,27-02-2023,76,0.06,94.5452
B2B004564,D0051,P0016,12-03-2023,52,0.1,89.883
B2B004565,D0074,P0016,01-01-2024,94,0.05,94.8765
B2B004566,D0066,P0013,08-01-2023,89,0.05,397.005
B2B004567,D0039,P0017,27-01-2023,44,0.18,130.4456
B2B004568,D0054,P0006,09-05-2023,46,0.12,76.0672
B2B004569,D0051,P0047,18-05-2023,77,0.14,139.9564
B2B004570,D0024,P0037,24-06-2023,99,0.06,149.7044
B2B004571,D0055,P0017,01-05-2024,93,0.08,146.3536
B2B004572,D0040,P0035,12-05-2024,25,0.04,463.8336
B2B004573,D0010,P0045,31-05-2024,82,0.03,132.696
B2B004574,D0015,P0020,25-09-2023,87,0.13,132.849
B2B004575,D0006,P0049,10-10-2023,74,0.16,233.4276
B2B004576,D0050,P0042,28-01-2024,15,0.02,247.5872
B2B004577,D0007,P0036,15-10-2023,60,0.18,333.0102
B2B004578,D0078,P0044,28-03-2024,20,0.11,405.4573
B2B004579,D0068,P0021,25-01-2023,49,0.02,303.6138
B2B004580,D0096,P0036,26-06-2023,26,0.17,337.0713
B2B004581,D0091,P0049,27-03-2024,78,0.14,238.9854
B2B004582,D0038,P0023,05-05-2024,39,0.06,143.961
B2B004583,D0028,P0030,29-06-2023,87,0.16,27.5184
B2B004584,D0076,P0037,21-05-2024,65,0.01,157.6674
B2B004585,D0027,P0006,06-04-2023,57,0.17,71.7452
B2B004586,D0060,P0008,15-02-2024,87,0.11,386.6427
B2B004587,D0078,P0043,17-03-2023,42,0.06,25.239
B2B004588,D0011,P0020,14-03-2023,76,0.14,131.322
B2B004589,D0098,P0022,02-02-2023,14,0.14,67.381
B2B004590,D0033,P0013,01-07-2023,56,0.18,342.678
B2B004591,D0028,P0014,16-01-2024,24,0.05,108.3475
B2B004592,D0005,P0001,30-05-2023,85,0.06,181.9088
B2B004593,D0051,P0004,29-01-2023,38,0.12,266.9392
B2B004594,D0034,P0038,19-04-2024,98,0.04,55.5456
B2B004595,D0095,P0049,04-04-2024,95,0.09,252.8799
B2B004596,D0091,P0037,30-01-2023,12,0.01,157.6674
B2B004597,D0054,P0025,29-10-2023,48,0.19,189.1107
B2B004598,D0011,P0019,03-02-2023,19,0.15,188.4025
B2B004599,D0007,P0045,12-05-2023,85,0.1,123.12
B2B004600,D0078,P0037,31-05-2024,75,0.09,144.9266
B2B004601,D0082,P0017,06-03-2024,76,0.15,135.218
B2B004602,D0013,P0021,12-08-2023,83,0.13,269.5347
B2B004603,D0032,P0023,06-08-2023,74,0.15,130.1775
B2B004604,D0060,P0045,30-01-2023,92,0.06,128.592
B2B004605,D0030,P0010,05-11-2023,23,0.06,335.5424
B2B004606,D0078,P0015,15-10-2023,18,0.16,83.2356
B2B004607,D0052,P0018,13-03-2024,15,0.13,232.4031
B2B004608,D0005,P0033,30-11-2023,25,0.18,34.3416
B2B004609,D0080,P0049,16-01-2023,86,0.09,252.8799
B2B004610,D0090,P0035,07-07-2023,10,0.17,401.0228
B2B004611,D0030,P0023,01-03-2023,90,0.03,148.5555
B2B004612,D0027,P0010,30-05-2024,88,0.05,339.112
B2B004613,D0029,P0032,11-06-2023,10,0.12,82.3328
B2B004614,D0034,P0049,06-09-2023,80,0.02,272.3322
B2B004615,D0068,P0035,08-03-2023,98,0.07,449.3388
B2B004616,D0038,P0016,29-01-2023,67,0.03,96.8739
B2B004617,D0048,P0048,11-09-2023,36,0.14,227.7538
B2B004618,D0047,P0041,30-06-2023,84,0.13,60.726
B2B004619,D0084,P0048,27-02-2024,69,0.12,233.0504
B2B004620,D0052,P0029,22-02-2024,49,0.12,264.2464
B2B004621,D0073,P0036,18-07-2023,17,0.01,402.0489
B2B004622,D0091,P0019,23-04-2024,68,0.12,195.052
B2B004623,D0064,P0025,01-07-2024,21,0.15,198.4495
B2B004624,D0061,P0027,01-10-2023,52,0.19,87.3504
B2B004625,D0090,P0039,21-06-2024,27,0.06,324.5538
B2B004626,D0073,P0029,24-06-2024,78,0.11,267.2492
B2B004627,D0016,P0044,11-04-2023,60,0.08,419.1244
B2B004628,D0099,P0018,24-05-2023,55,0.12,235.0744
B2B004629,D0005,P0002,09-11-2023,36,0.08,437.782
B2B004630,D0098,P0023,17-03-2024,12,0.09,139.3665
B2B004631,D0098,P0012,16-03-2023,87,0.17,402.7658
B2B004632,D0008,P0033,16-02-2023,23,0.18,34.3416
B2B004633,D0035,P0032,13-04-2024,22,0.19,75.7836
B2B004634,D0043,P0026,07-12-2023,60,0,394.74
B2B004635,D0080,P0003,26-02-2023,92,0.15,313.378
B2B004636,D0054,P0024,22-04-2023,96,0.17,157.3016
B2B004637,D0028,P0029,11-05-2023,10,0.01,297.2772
B2B004638,D0099,P0004,30-05-2023,79,0.15,257.839
B2B004639,D0089,P0009,20-05-2024,31,0.11,271.0495
B2B004640,D0018,P0030,18-05-2023,17,0.08,30.1392
B2B004641,D0037,P0014,04-05-2023,27,0.19,92.3805
B2B004642,D0093,P0010,02-09-2023,35,0.1,321.264
B2B004643,D0069,P0011,25-07-2023,75,0.14,17.2774
B2B004644,D0029,P0033,14-12-2023,73,0.05,39.786
B2B004645,D0073,P0023,23-06-2023,32,0.09,139.3665
B2B004646,D0063,P0046,16-01-2023,11,0.07,311.2152
B2B004647,D0052,P0014,12-04-2023,92,0.12,100.364
B2B004648,D0049,P0036,30-06-2023,12,0.09,369.5601
B2B004649,D0026,P0005,01-04-2023,19,0.17,71.7535
B2B004650,D0005,P0006,28-02-2024,23,0.1,77.796
B2B004651,D0060,P0045,05-04-2024,23,0.16,114.912
B2B004652,D0048,P0019,09-01-2024,48,0.03,215.0005
B2B004653,D0050,P0038,14-08-2023,40,0.17,48.0238
B2B004654,D0014,P0019,27-02-2024,84,0.1,199.485
B2B004655,D0042,P0039,23-01-2024,40,0.15,293.4795
B2B004656,D0014,P0031,23-09-2023,71,0.06,289.238
B2B004657,D0084,P0006,16-07-2023,94,0.15,73.474
B2B004658,D0061,P0029,22-09-2023,66,0.15,255.238
B2B004659,D0036,P0029,05-05-2024,59,0.06,282.2632
B2B004660,D0091,P0016,04-01-2024,25,0.16,83.8908
B2B004661,D0084,P0016,15-04-2024,46,0.03,96.8739
B2B004662,D0093,P0035,07-09-2023,16,0.11,430.0124
B2B004663,D0021,P0045,17-01-2024,11,0.19,110.808
B2B004664,D0014,P0040,03-02-2023,69,0.07,209.8731
B2B004665,D0006,P0026,12-03-2023,16,0.17,327.6342
B2B004666,D0025,P0011,17-05-2023,48,0,20.09
B2B004667,D0003,P0013,31-10-2023,60,0.13,363.573
B2B004668,D0028,P0028,05-12-2023,60,0.18,214.8154
B2B004669,D0064,P0028,19-03-2023,75,0.01,259.3503
B2B004670,D0086,P0030,17-06-2023,84,0.04,31.4496
B2B004671,D0065,P0030,24-06-2023,39,0.18,26.8632
B2B004672,D0095,P0014,08-04-2024,14,0.1,102.645
B2B004673,D0092,P0020,16-01-2024,75,0.1,137.43
B2B004674,D0035,P0027,14-01-2024,93,0.18,88.4288
B2B004675,D0079,P0007,31-10-2023,55,0,38.46
B2B004676,D0049,P0024,11-07-2023,38,0.16,159.1968
B2B004677,D0040,P0010,26-05-2023,96,0.01,353.3904
B2B004678,D0081,P0040,13-02-2023,12,0.05,214.3865
B2B004679,D0066,P0048,27-04-2023,20,0.17,219.8089
B2B004680,D0019,P0029,30-04-2024,27,0.06,282.2632
B2B004681,D0014,P0034,19-07-2023,62,0.02,465.451
B2B004682,D0083,P0042,15-02-2024,99,0.05,240.008
B2B004683,D0015,P0002,08-12-2023,27,0.03,461.5745
B2B004684,D0098,P0036,18-04-2023,17,0.14,349.2546
B2B004685,D0098,P0017,05-06-2024,95,0.05,151.126
B2B004686,D0014,P0008,26-03-2024,84,0.07,404.0199
B2B004687,D0078,P0009,15-06-2024,47,0.17,252.7765
B2B004688,D0021,P0039,15-01-2023,25,0.09,314.1957
B2B004689,D0052,P0040,16-01-2024,52,0.1,203.103
B2B004690,D0082,P0028,15-03-2024,99,0.01,259.3503
B2B004691,D0037,P0009,24-01-2023,82,0.05,289.3225
B2B004692,D0073,P0005,29-05-2024,60,0.02,84.721
B2B004693,D0026,P0031,18-02-2023,16,0.1,276.93
B2B004694,D0093,P0009,13-01-2024,84,0.12,268.004
B2B004695,D0055,P0035,30-03-2023,22,0.03,468.6652
B2B004696,D0052,P0037,01-02-2024,79,0.04,152.8896
B2B004697,D0046,P0035,14-09-2023,96,0.18,396.1912
B2B004698,D0002,P0009,09-05-2023,18,0.18,249.731
B2B004699,D0042,P0015,13-03-2024,96,0.15,84.2265
B2B004700,D0075,P0012,01-02-2024,28,0.04,465.8496
B2B004701,D0037,P0006,06-12-2023,94,0.07,80.3892
B2B004702,D0035,P0025,16-02-2023,73,0.18,191.4454
B2B004703,D0006,P0006,08-01-2024,64,0.08,79.5248
B2B004704,D0074,P0019,26-06-2023,72,0.04,212.784
B2B004705,D0048,P0044,12-08-2023,86,0.03,441.9029
B2B004706,D0092,P0036,04-09-2023,18,0.12,357.3768
B2B004707,D0029,P0025,21-02-2023,83,0.06,219.4618
B2B004708,D0002,P0045,02-05-2024,93,0.17,113.544
B2B004709,D0037,P0039,21-09-2023,18,0.11,307.2903
B2B004710,D0028,P0025,06-03-2024,56,0.19,189.1107
B2B004711,D0099,P0008,02-04-2023,22,0.07,404.0199
B2B004712,D0069,P0047,11-01-2023,67,0.17,135.0742
B2B004713,D0013,P0017,19-03-2024,92,0.07,147.9444
B2B004714,D0089,P0041,09-05-2023,30,0.04,67.008
B2B004715,D0048,P0037,18-01-2023,26,0.15,135.371
B2B004716,D0005,P0019,15-08-2023,75,0.02,217.217
B2B004717,D0044,P0007,26-04-2024,56,0.04,36.9216
B2B004718,D0067,P0012,29-06-2024,54,0.14,417.3236
B2B004719,D0067,P0027,04-11-2023,86,0.18,88.4288
B2B004720,D0064,P0012,20-06-2023,70,0.15,412.471
B2B004721,D0014,P0011,27-02-2024,47,0.05,19.0855
B2B004722,D0038,P0015,08-07-2023,42,0.03,96.1173
B2B004723,D0087,P0001,15-04-2024,89,0.15,164.492
B2B004724,D0019,P0048,01-07-2023,88,0.04,254.2368
B2B004725,D0043,P0034,04-04-2024,49,0.2,379.96
